"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18784","2015-07-16 00:00:00.00","2457219.5","","Magellan-Clay","LDSS-3","Lunnan,Villar","Chornock","","Y","","","2015bn_2015-07-16_00-00-00_Magellan-Clay_LDSS-3_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3800","10636","1.9994150336356","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18785","2015-12-16 00:00:00.00","2457372.5","","Magellan-Baade","IMACS","McDonald","Chornock","","Y","","","2015bn_2015-12-16_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","900","0","","","","","","","3658","9419.25","1.2497288503254","Nicholl et al. 2016","2016ApJ...826...39N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18787","2016-01-01 00:00:00.00","2457388.5","","ESO-NTT","EFOSC2-NTT","Unknown","Unknown","","Y","","","2015bn_2016-01-01_00-00-00_ESO-NTT_EFOSC2-NTT_None_0.txt","","Object","","","Air","Angstrom","1","Other","","5400","0","","","","","","","3640.974609375","9232.3798828126","5.5087736684114","Jerkstrand et al. 2017","2017ApJ...835...13J","Host galaxy-model subtracted [Data obtained from:Jerkstrand, A.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18786","2016-01-01 00:00:00.00","2457388.5","","ESO-NTT","EFOSC2-NTT","Unknown","Unknown","","Y","","","2015bn_2016-01-01_00-00-00_ESO-NTT_EFOSC2-NTT_None.txt","","Object","","","Air","Angstrom","1","Other","","5400","1","","","","","","","3640.974609375","9232.3798828126","5.5087736684114","Jerkstrand et al. 2017","2017ApJ...835...13J","Cal. To photometry [Data obtained from:Jerkstrand, A.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73432","2016-01-02 05:24:34.00","2457389.7253935","","ESO-NTT","EFOSC2-NTT","Frohmaier, Firth, Dimitriadis","Frohmaier, Firth, Dimitriadis","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2016-01-02_05-24-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2016-01-02_05-24-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","3642.5833","9239.059","5.5137691625616","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73431","2016-01-02 05:55:08.00","2457389.7466204","","ESO-NTT","EFOSC2-NTT","Frohmaier, Firth, Dimitriadis","Frohmaier, Firth, Dimitriadis","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2016-01-02_05-55-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2016-01-02_05-55-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","3642.5833","9239.059","5.5137691625616","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","PS15ae","173.423125","0.725972","SLSN-I","0.1136","73430","2016-01-02 06:25:43.00","2457389.7678588","","ESO-NTT","EFOSC2-NTT","Frohmaier, Firth, Dimitriadis","Frohmaier, Firth, Dimitriadis","PESSTO_SSDR1-4","Y","PESSTO_SSDR1-4","","PS15ae_2016-01-02_06-25-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.csv","PS15ae_2016-01-02_06-25-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.fits","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","3642.5833","9239.059","5.5137691625616","","","Released as part of DR3","WIS_Bot1","2023-05-04 13:56:43"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18788","2016-01-08 00:00:00.00","2457395.5","","Magellan-Baade","IMACS","Challis","Nicholl","","Y","","","2015bn_2016-01-08_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","900","0","","","","","","","4207.379927737","9416.0816278208","1.271655688497","Nicholl et al. 2016","2016ApJ...828L..18N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18789","2016-02-12 00:00:00.00","2457430.5","","Magellan-Baade","IMACS","Cowperthwaite","Nicholl","","Y","","","2015bn_2016-02-12_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","900","0","","","","","","","4209.408203125","9402.8623046874","1.2679331302643","Nicholl et al. 2016","2016ApJ...828L..18N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18790","2016-03-05 00:00:00.00","2457452.5","","VLT-UT2","X-Shooter","Unknown","Unknown","","Y","","","2015bn_2016-03-05_00-00-00_VLT-UT2_X-Shooter_None.txt","","Object","","","Air","Angstrom","1","Other","","12800","0","","","","","","","3200.250532","10200.164051","2.3988737213845","Jerkstrand et al. 2017","2017ApJ...835...13J","Cal. To photometry [Data obtained from:Jerkstrand, A.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18793","2016-03-05 00:00:00.00","2457452.5","","VLT-UT2","X-Shooter","Unknown","Unknown","","Y","","","2015bn_2016-03-05_00-00-00_VLT-UT2_X-Shooter_None_2.txt","","Object","","","Air","Angstrom","1","Other","","12000","0","","","","","","","10002.457598","22793.159477","4.7977126327832","Jerkstrand et al. 2017","2017ApJ...835...13J","Cal. To photometry [Data obtained from:Jerkstrand, A.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18792","2016-03-05 00:00:00.00","2457452.5","","VLT-UT2","X-Shooter","Unknown","Unknown","","Y","","","2015bn_2016-03-05_00-00-00_VLT-UT2_X-Shooter_None_1.txt","","Object","","","Air","Angstrom","1","Other","","12800","0","","","","","","","3200.250532","10200.164051","2.3988737213845","Jerkstrand et al. 2017","2017ApJ...835...13J","Host galaxy-model subtracted [Data obtained from:Jerkstrand, A.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18791","2016-03-05 00:00:00.00","2457452.5","","VLT-UT2","X-Shooter","Unknown","Unknown","","Y","","","2015bn_2016-03-05_00-00-00_VLT-UT2_X-Shooter_None_0.txt","","Object","","","Air","Angstrom","1","Other","","12000","0","","","","","","","10002.457598","22793.159477","4.7977126327832","Jerkstrand et al. 2017","2017ApJ...835...13J","Host galaxy-model subtracted [Data obtained from:Jerkstrand, A.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18794","2016-04-06 00:00:00.00","2457484.5","","Magellan-Baade","IMACS","Fong","Nicholl","","Y","","","2015bn_2016-04-06_00-00-00_Magellan-Baade_IMACS_None.txt","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","4500","10667.47","1.9279368552673","Nicholl et al. 2016","2016ApJ...828L..18N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","18795","2016-05-29 00:00:00.00","2457537.5","","Gemini-N","GMOS","Unknown","Nicholl","","Y","","","2015bn_2016-05-29_00-00-00_Gemini-N_GMOS_None.txt","","Object","High","","Air","Angstrom","1","Other","","6000","0","","","","","","","4678.8775364646","10189.681640625","3.4378066775798","Nicholl et al. 2016","2016ApJ...828L..18N","[Data obtained from:Nicholl, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2016-02-23 15:54:11"
"6284","2015bn","","173.423125","0.725972","SLSN-I","0.1136","41032","2018-07-08 23:37:03.00","2458308.4840625","","Magellan-Clay","LDSS-3","Yuri Beletsky","Matt Nicholl","","Y","","","2015bn_2018-07-08_23-37-03_Magellan-Clay_LDSS-3_None.txt","","Object","Medium","None","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","","","","","","4224.2509765625","10471.362304688","2.0217188764159","Matt Nicholl","2018ApJ...866L..24N","","Dr Matt Nicholl","2018-12-03 13:47:52"
